time,heading_from_position,gps_heading,imu_heading,heading_ekf,headAcc
1688814574.8832679,47.69,9.888559999999984,255.94,33.89206667560342,180.0
1688814574.9029133,47.69,9.888559999999984,255.94,33.89206667560342,180.0
1688814574.9233997,47.69,9.888559999999984,255.94,33.89206667560342,180.0
1688814574.9431207,47.69,9.888559999999984,255.94,33.89206667560342,180.0
1688814574.9631407,47.69,9.888559999999984,255.94,33.89206667560342,180.0
1688814574.9832785,47.69,9.888559999999984,255.94,33.89206667560342,180.0
1688814575.0038967,47.69,9.888559999999984,255.94,33.89206667560342,180.0
1688814575.0236413,47.69,9.888559999999984,255.94,33.89206667560342,180.0
1688814575.042972,47.69,9.888559999999984,255.94,33.89206667560342,180.0
1688814575.063558,47.69,9.888559999999984,255.94,193.27042515575786,180.0
1688814575.0834057,47.69,9.888559999999984,255.94,172.64878363591228,180.0
1688814575.103442,47.69,9.888559999999984,255.94,157.18255249602814,180.0
1688814575.1235526,47.69,9.888559999999984,255.94,133.98320578620186,180.0
1688814575.143176,47.69,9.888559999999984,255.94,114.65041686134666,180.0
1688814575.1637409,47.69,9.888559999999984,255.94,97.89533312647212,180.0
1688814575.1835284,47.69,9.888559999999984,255.94,77.27369160662658,180.0
1688814575.2031465,47.69,9.888559999999984,255.94,56.65205008678103,168.0
1688814575.2235255,47.69,9.888559999999984,255.94,46.34122932685825,168.0
1688814575.2435362,47.69,9.888559999999984,255.94,46.34122932685825,168.0
1688814575.263173,47.69,9.888559999999984,255.94,46.34122932685825,168.0
1688814575.2839851,47.69,9.888559999999984,255.94,46.34122932685825,168.0
1688814575.3028996,47.69,9.888559999999984,255.94,46.34122932685825,168.0
1688814575.3233721,47.69,9.888559999999984,255.95,46.341904633066925,58.0
1688814575.3434715,47.69,9.888559999999984,255.95,46.34294828811669,58.0
1688814575.363408,47.69,9.888559999999984,255.95,46.343807768745904,58.0
1688814575.3834968,47.69,9.888559999999984,255.95,46.3445444664281,58.0
1688814575.403344,47.69,9.888559999999984,255.95,46.34546533853084,58.0
1688814575.4234326,47.69,9.888559999999984,255.95,46.346447602107084,58.0
1688814575.4438684,47.69,9.888559999999984,255.95,46.34736847420982,58.0
1688814575.4630458,47.69,9.888559999999984,255.95,46.34847352073311,58.0
1688814575.4832356,47.69,9.888559999999984,255.95,46.349210218415294,58.0
1688814575.5033956,47.69,9.888559999999984,255.98000000000002,46.349578567256394,49.0
1688814575.5234194,47.69,9.888559999999984,255.98000000000002,46.35215700914406,49.0
1688814575.543241,47.69,9.888559999999984,255.98000000000002,46.35473545103172,49.0
1688814575.563709,47.69,9.888559999999984,255.98000000000002,46.357866416181025,49.0
1688814575.5828826,47.69,9.888559999999984,255.98000000000002,46.360629032489236,49.0
1688814575.6039658,47.69,9.888559999999984,255.98000000000002,46.36339164879745,49.0
1688814575.6230977,47.69,51.28645999999998,255.98000000000002,46.36652261394675,29.0
1688814575.643769,47.69,51.28645999999998,255.98000000000002,46.36928523025497,29.0
1688814575.6631641,47.69,51.28645999999998,255.98000000000002,46.37241619540428,29.0
1688814575.6855316,47.69,51.28645999999998,255.98000000000002,46.37315289308646,29.0
1688814575.7032504,47.69,51.28645999999998,255.98000000000002,46.37315289308646,29.0
1688814575.724551,47.69,41.66356999999999,256.0,46.373889590768655,27.0
1688814575.7438738,47.69,41.66356999999999,256.0,46.37597690086819,27.0
1688814575.7636669,47.69,41.66356999999999,256.0,46.377573079179605,27.0
1688814575.784277,47.69,41.66356999999999,256.0,46.37966038927913,27.0
1688814575.8032587,47.69,41.66356999999999,256.0,46.38162491643164,27.0
1688814575.8232052,47.69,41.66356999999999,256.0,46.38358944358414,27.0
1688814575.8441672,47.69,41.66356999999999,256.0,46.38481727305446,27.0
1688814575.862908,47.69,41.66356999999999,256.0,46.3865362343129,27.0
1688814575.8830776,47.69,41.66356999999999,256.0,46.388132412624316,27.0
1688814575.9034543,47.69,41.66356999999999,256.0,46.38911467620056,27.0
1688814575.9227872,47.69,44.43248999999997,256.01,46.38978998240924,17.0
1688814575.9431071,47.69,44.43248999999997,256.01,46.390526680091426,17.0
1688814575.963187,47.69,44.43248999999997,256.01,46.391447552194165,17.0
1688814575.9828732,47.69,44.43248999999997,256.01,46.392368424296905,17.0
1688814576.003779,47.69,44.43248999999997,256.01,46.393227904926114,17.0
1688814576.0228984,47.69,44.43248999999997,256.01,46.39414877702886,17.0
1688814576.043301,47.69,44.43248999999997,256.01,46.395008257658084,17.0
1688814576.063297,47.69,44.43248999999997,256.01,46.39605191270785,17.0
1688814576.0829978,47.69,44.43248999999997,256.01,46.39697278481058,17.0
1688814576.1038673,47.69,44.43248999999997,256.01,46.39709556775761,17.0
